学期,学号,日期,时间
1,453,1211,194414
1,453,1215,121636
1,454,105,91117
1,454,105,140941
1,454,106,144826
1,454,110,72936
1,454,110,160254
1,454,114,71915
1,454,116,73240
1,454,116,143039
1,454,117,71126
2,454,228,82110
2,454,228,182208
2,454,302,80020
2,454,303,75404
2,454,304,190138
2,454,307,191824
2,454,309,114553
2,454,311,190311
2,454,312,204707
2,454,313,191734
2,454,316,114854
2,454,318,204545
2,454,319,200041
2,454,320,194926
2,454,321,202303
2,454,325,193223
2,454,326,183855
2,454,328,192654
2,454,401,185620
2,454,405,130506
2,454,408,190722
2,454,415,191131
2,454,421,141852
2,454,423,161503
2,454,430,125611
2,454,507,82429
2,454,513,121924
2,454,514,161737
2,454,515,132522
2,454,521,81334
2,454,528,81710
2,454,528,93931
2,454,603,194531
2,454,606,174935
2,454,616,94538
2,454,620,151101
2,454,627,133138
2,454,628,134609
2,454,628,163956
2,454,629,101611
2,454,629,204012
2,454,704,101024
2,454,707,75235
2,454,707,135812
2,454,707,203559
2,454,708,133009
3,454,922,133428
1,454,1029,100720
3,454,1107,145248
3,454,1108,123752
3,454,1113,140256
3,454,1113,184814
3,454,1114,122625
3,454,1127,71709
3,454,1129,75953
3,454,1129,191356
1,454,1130,123220
1,454,1207,120451
1,454,1219,121455
3,454,1221,200924
3,454,1223,180036
1,454,1224,94048
1,454,1225,83415
1,454,1225,83438
1,454,1227,82523
3,454,1228,74535
3,454,1228,142443
3,454,1229,183546
3,454,1230,73836
3,454,1230,152307
1,456,108,75427
2,456,622,185149
2,456,626,75618
1,456,901,111035
1,456,901,114952
1,456,902,143910
1,456,918,161637
1,456,919,104330
1,456,920,212925
1,456,921,144234
1,456,923,103311
1,456,925,171934
1,456,929,152921
1,456,929,190044
1,456,1004,143428
1,456,1005,150002
1,456,1009,170317
1,456,1012,162428
1,456,1016,101617
1,456,1019,171445
1,456,1020,152443
1,456,1023,161656
1,456,1026,161737
1,456,1102,161545
1,456,1130,161540
1,456,1215,122541
1,456,1218,205017
1,457,106,120318
1,457,115,101320
1,457,115,114604
2,457,307,82055
2,457,308,84618
2,457,516,102250
2,457,617,180550
2,457,618,181231
2,457,619,181919
2,457,621,125335
2,457,621,174955
2,457,623,114455
2,457,624,121101
2,457,624,180109
2,457,628,95834
2,457,628,122130
2,457,629,153332
2,457,629,181821
2,457,630,174653
2,457,702,131430
2,457,702,175847
2,457,703,153118
2,457,703,182513
2,457,706,134329
2,457,706,181211
2,457,707,115854
2,457,708,184800
2,457,711,174636
1,457,907,205455
1,457,912,142158
1,457,914,123554
1,457,916,154128
1,457,922,195328
1,457,1012,185722
1,457,1013,204858
1,457,1021,172623
3,457,1021,185526
1,457,1023,102218
3,457,1025,192028
3,457,1026,112743
3,457,1027,155857
3,457,1031,194810
1,457,1106,161837
1,457,1107,94029
1,457,1108,193517
3,457,1109,93948
1,457,1109,161735
3,457,1113,164201
1,457,1118,172407
1,457,1128,170146
1,457,1202,122810
1,457,1217,185619
1,457,1218,184052
1,458,104,161915
1,458,105,155747
1,458,105,162056
1,458,106,114056
1,458,107,115436
1,458,107,142732
1,458,107,194103
1,458,108,75217
1,458,108,181730
3,458,109,131429
3,458,109,180723
3,458,110,121239
3,458,110,182955
3,458,111,182749
3,458,112,95337
3,458,112,131906
3,458,112,184436
1,458,113,132033
1,458,113,192328
3,458,115,90359
3,458,115,130946
3,458,115,180940
1,458,116,133454
1,458,116,183408
2,458,225,190332
2,458,228,84505
2,458,618,90651
2,458,618,144617
1,458,901,145025
3,458,903,153035
1,458,909,195302
1,458,914,202530
1,458,915,170531
1,458,916,154033
1,458,917,155025
1,458,918,194258
3,458,921,134810
1,458,921,163439
1,458,922,182746
1,458,923,162701
1,458,928,185813
1,458,929,163736
1,458,1004,105124
3,458,1117,132211
3,458,1117,140114
1,458,1229,185540
3,459,103,82824
3,459,103,121658
1,459,104,80727
3,459,104,82745
3,459,104,120339
1,459,104,162615
3,459,106,82657
3,459,106,120525
3,459,107,90158
3,459,107,115202
1,459,107,173526
3,459,109,114536
1,459,112,85056
3,459,112,190321
3,459,113,173430
3,459,114,90737
1,459,114,92919
3,459,114,114601
3,459,114,175726
3,459,115,85017
3,459,115,121151
3,459,115,180056
1,459,116,115508
2,459,225,191712
2,459,226,201024
2,459,303,183519
2,459,304,100312
2,459,314,174756
2,459,328,81012
2,459,330,103302
2,459,414,94853
2,459,421,133848
2,459,504,91056
2,459,520,190310
2,459,528,101612
2,459,608,143625
2,459,626,92201
2,459,701,150749
2,459,706,192016
3,459,902,192850
3,459,903,154139
3,459,903,182806
3,459,904,194159
3,459,905,175553
3,459,907,120423
3,459,909,183943
1,459,1027,164822
1,459,1102,161735
3,459,1109,160702
3,459,1111,193537
3,459,1115,191418
1,459,1124,91331
3,459,1126,124725
1,459,1126,135004
1,459,1126,182955
1,459,1128,91659
1,459,1128,124918
1,459,1128,184110
1,459,1129,91022
1,459,1202,175113
1,459,1203,185120
1,459,1204,125303
3,459,1214,122409
3,459,1215,95811
3,459,1216,183047
3,459,1217,174918
3,459,1219,182555
1,459,1221,213703
3,459,1225,144623
3,459,1225,144623
1,459,1228,185029
3,460,102,84209
1,460,102,124905
3,460,102,125106
3,460,103,90204
3,460,103,123624
3,460,103,180411
3,460,104,84208
3,460,104,124859
3,460,104,185701
1,460,105,74324
3,460,105,104405
3,460,105,125956
1,460,105,132335
3,460,105,180914
1,460,106,73612
3,460,106,85017
1,460,106,122416
3,460,106,163631
1,460,106,172746
1,460,107,75505
3,460,107,83649
3,460,107,123655
1,460,107,143501
1,460,108,70910
3,460,108,114505
1,460,108,115458
3,460,108,180055
1,460,108,181336
1,460,109,74548
3,460,109,84814
1,460,109,123818
3,460,109,125244
1,460,109,174800
3,460,109,190134
1,460,110,72904
3,460,110,85012
1,460,110,122509
3,460,110,122858
1,460,110,183154
3,460,111,83336
3,460,111,182322
3,460,111,200916
3,460,112,84831
3,460,112,121007
1,460,112,122606
3,460,112,174939
3,460,113,92712
3,460,113,161144
3,460,113,184739
3,460,114,84135
1,460,114,163201
3,460,114,164212
1,460,114,185007
3,460,115,85309
3,460,115,130908
3,460,115,183925
1,460,115,193744
1,460,116,113853
1,460,116,174410
1,460,117,153438
2,460,224,123100
2,460,228,153748
2,460,303,93617
2,460,307,81943
2,460,310,132752
2,460,312,102624
2,460,314,81343
2,460,320,81339
2,460,321,81345
2,460,321,192408
2,460,324,120052
2,460,326,101536
2,460,327,81500
2,460,328,81435
2,460,328,184528
2,460,330,114728
2,460,330,183202
2,460,403,81444
2,460,405,95021
2,460,405,122012
2,460,409,101408
2,460,409,161315
2,460,410,81546
2,460,411,81714
2,460,411,151043
2,460,417,81658
2,460,418,81717
2,460,423,101228
2,460,424,81530
2,460,425,81340
2,460,504,121352
2,460,507,101336
2,460,508,81636
2,460,509,81639
2,460,511,190019
2,460,513,184752
2,460,514,101604
2,460,514,190403
2,460,515,81714
2,460,516,81832
2,460,520,184618
2,460,521,101941
2,460,521,183324
2,460,522,82316
2,460,523,81921
2,460,525,142507
2,460,525,185049
2,460,527,190528
2,460,528,123320
2,460,528,184652
2,460,529,81622
2,460,530,81740
2,460,602,123823
2,460,604,101728
2,460,605,81629
2,460,606,81540
2,460,607,184513
2,460,609,101640
2,460,609,184237
2,460,611,94321
2,460,611,162655
2,460,613,82016
2,460,613,181936
2,460,614,162422
2,460,616,115503
2,460,616,160519
2,460,617,92707
2,460,617,193055
2,460,619,82911
2,460,619,153558
2,460,620,93823
2,460,620,172637
2,460,621,81934
2,460,621,151755
2,460,623,122937
2,460,623,192703
2,460,624,92513
2,460,624,155933
2,460,624,185502
2,460,625,83952
2,460,626,80854
2,460,626,150536
2,460,627,142037
2,460,627,194604
2,460,628,84801
2,460,628,115908
2,460,628,183826
2,460,629,114938
2,460,629,192657
2,460,630,90908
2,460,630,151951
2,460,630,183747
2,460,701,162623
2,460,702,85655
2,460,702,151709
2,460,702,193829
2,460,703,150214
2,460,703,171155
2,460,703,181708
2,460,704,85420
2,460,704,131202
2,460,704,182647
2,460,705,153801
2,460,705,190128
2,460,706,90549
2,460,706,151629
2,460,706,190719
2,460,707,85230
2,460,707,152135
2,460,707,181349
2,460,709,151847
2,460,710,93329
3,460,902,195558
3,460,903,181158
3,460,905,172210
3,460,906,122237
3,460,908,121208
3,460,909,184916
3,460,910,162043
3,460,911,181635
3,460,912,190827
3,460,913,181339
3,460,914,152813
3,460,915,143252
1,460,915,160343
3,460,915,183343
1,460,916,153951
3,460,917,193909
3,460,920,94110
3,460,920,134633
3,460,921,91524
3,460,921,121945
3,460,921,150524
3,460,922,122727
3,460,922,162419
1,460,923,162626
3,460,923,181429
1,460,925,102240
3,460,925,181224
1,460,926,101916
1,460,926,103319
3,460,929,92244
3,460,929,162456
1,460,929,194321
1,460,1004,135106
1,460,1005,110150
1,460,1005,145351
1,460,1005,181014
1,460,1006,93959
1,460,1006,144716
1,460,1006,183502
3,460,1007,114640
3,460,1007,184517
3,460,1008,164801
1,460,1009,102416
3,460,1009,183516
1,460,1010,102405
3,460,1011,144824
3,460,1011,181526
1,460,1013,93556
3,460,1013,140237
1,460,1013,181452
3,460,1013,204614
1,460,1014,93244
1,460,1014,132857
3,460,1014,191540
1,460,1016,101940
3,460,1016,181802
3,460,1017,102421
3,460,1018,104140
3,460,1018,123726
3,460,1018,185016
1,460,1019,193039
3,460,1020,94124
3,460,1020,141019
3,460,1020,174507
1,460,1020,190241
3,460,1021,181138
3,460,1022,150123
3,460,1022,205827
1,460,1023,102016
3,460,1023,183740
3,460,1024,102602
1,460,1024,103840
1,460,1024,132039
3,460,1024,162429
3,460,1025,91716
3,460,1025,145948
3,460,1025,183555
3,460,1025,201611
3,460,1026,91025
3,460,1026,124733
1,460,1026,162539
3,460,1026,190429
3,460,1027,91254
1,460,1027,100228
3,460,1027,123134
1,460,1027,130833
3,460,1027,193929
3,460,1028,190305
1,460,1029,102630
3,460,1029,150844
3,460,1029,193025
1,460,1030,101825
1,460,1030,115705
1,460,1031,82722
3,460,1031,175728
1,460,1101,102212
3,460,1101,130217
3,460,1102,100304
3,460,1102,133451
1,460,1102,203519
1,460,1103,100647
1,460,1103,125540
1,460,1104,95554
1,460,1105,102710
3,460,1105,171647
1,460,1106,101644
1,460,1107,82747
3,460,1107,162540
3,460,1107,195624
3,460,1108,140653
3,460,1108,182859
3,460,1109,165756
1,460,1110,192553
3,460,1111,193913
3,460,1112,153856
3,460,1112,183037
3,460,1113,180401
1,460,1114,82704
3,460,1114,161805
3,460,1115,85646
1,460,1115,102659
1,460,1116,194451
3,460,1119,174203
3,460,1122,191630
3,460,1123,131236
1,460,1123,162302
3,460,1128,101745
1,460,1128,102359
1,460,1128,124144
3,460,1128,160438
3,460,1129,94517
1,460,1129,102247
1,460,1201,91119
1,460,1201,155510
1,460,1201,160130
3,460,1202,92631
1,460,1204,174959
3,460,1205,101149
3,460,1205,163925
1,460,1206,83233
3,460,1207,121446
3,460,1207,190638
3,460,1208,152637
1,460,1208,171740
3,460,1209,90557
1,460,1209,91752
1,460,1209,151604
3,460,1210,182415
3,460,1212,101250
3,460,1212,171713
1,460,1213,82839
3,460,1213,84627
3,460,1214,122710
3,460,1214,184707
1,460,1215,172356
1,460,1216,100430
1,460,1217,102037
1,460,1219,82958
3,460,1219,101449
3,460,1219,183451
1,460,1221,184503
1,460,1221,210745
1,460,1222,102155
1,460,1222,131025
1,460,1222,181749
3,460,1223,83141
3,460,1223,120043
3,460,1223,180321
1,460,1224,82640
3,460,1224,84258
1,460,1226,82916
3,460,1226,83212
3,460,1226,83212
3,460,1226,121806
3,460,1226,121806
1,460,1226,122341
3,460,1226,184142
1,460,1226,185324
1,460,1227,82835
3,460,1227,85446
1,460,1227,175045
1,460,1228,103122
3,460,1228,122748
1,460,1228,164932
3,460,1228,173058
3,460,1228,181427
1,460,1228,184325
3,460,1229,84248
3,460,1229,122847
3,460,1229,131116
1,460,1229,132706
3,460,1229,183146
1,460,1229,202256
3,460,1230,90054
1,460,1230,95441
3,460,1230,133300
3,460,1231,84919
3,461,102,84508
3,461,103,84902
3,461,104,85403
3,461,106,90350
3,461,107,85345
3,461,108,172403
3,461,109,84347
3,461,109,173815
3,461,110,85556
3,461,110,161957
3,461,110,181854
3,461,111,92016
3,461,111,160020
3,461,111,183831
3,461,112,83836
3,461,112,160021
3,461,112,190809
3,461,113,84758
3,461,113,171056
3,461,113,181516
3,461,114,84412
3,461,114,163712
3,461,114,183919
3,461,115,84912
3,461,115,144849
3,461,115,175838
1,461,116,170550
2,461,226,101950
2,461,303,213447
2,461,320,192128
2,461,326,190532
2,461,327,191100
2,461,328,190116
2,461,401,190709
2,461,402,194157
2,461,406,155150
2,461,406,193747
2,461,408,192118
2,461,409,190047
2,461,410,191620
2,461,414,85617
2,461,414,185256
2,461,415,184514
2,461,416,194121
2,461,418,190613
2,461,421,122132
2,461,421,190347
2,461,509,123540
2,461,513,195038
2,461,522,192747
2,461,605,192339
2,461,609,194022
2,461,609,214019
2,461,610,184549
2,461,611,155421
2,461,611,155443
2,461,611,204832
2,461,611,204911
2,461,614,194617
2,461,617,183410
2,461,618,91520
2,461,618,150130
2,461,618,185856
2,461,620,194920
2,461,623,205546
2,461,701,151129
2,461,701,185550
2,461,701,210304
2,461,706,142621
2,461,710,94313
1,461,901,132321
1,461,906,123929
1,461,907,213630
1,461,916,154043
1,461,918,191607
1,461,919,103826
1,461,920,84024
1,461,920,180212
1,461,920,183303
3,461,922,90925
1,461,924,191702
1,461,925,185135
1,461,926,102434
1,461,926,204038
1,461,927,105348
3,461,927,152854
1,461,927,183947
1,461,928,163330
1,461,928,191052
1,461,929,92734
1,461,1006,90953
1,461,1006,120010
1,461,1008,190530
1,461,1009,184225
1,461,1009,203125
1,461,1010,153533
1,461,1012,183337
1,461,1013,81550
1,461,1013,195240
1,461,1017,111958
1,461,1018,162943
1,461,1019,164052
1,461,1023,104609
1,461,1023,202110
1,461,1026,191403
1,461,1101,184237
1,461,1101,205354
1,461,1102,205545
1,461,1104,192815
1,461,1106,184706
1,461,1107,191719
1,461,1108,192612
1,461,1109,185445
1,461,1111,211434
1,461,1113,104813
3,461,1113,175854
1,461,1113,195714
1,461,1114,190041
1,461,1117,174205
3,461,1118,183601
1,461,1119,145247
1,461,1120,111919
1,461,1120,195639
1,461,1122,192128
1,461,1125,210752
3,461,1126,181342
1,461,1127,102108
1,461,1127,195521
1,461,1129,190041
1,461,1130,194028
1,461,1201,103145
1,461,1203,185649
3,461,1204,182714
1,461,1204,195219
1,461,1212,85347
1,461,1213,94714
1,461,1213,161703
1,461,1216,191123
1,461,1217,101910
1,461,1218,102633
1,461,1225,105307
1,461,1225,150753
1,461,1225,191055
1,461,1226,82550
3,461,1229,173440
3,462,102,143526
3,462,102,181208
3,462,105,183721
1,462,106,81241
1,462,106,153452
1,462,106,204823
1,462,107,181543
1,462,108,145636
3,462,108,183424
3,462,109,180000
3,462,110,93514
3,462,110,124718
3,462,110,180931
3,462,111,91644
3,462,111,182141
3,462,112,90804
3,462,112,122446
3,462,112,174938
3,462,113,91048
3,462,114,92111
3,462,114,123710
3,462,114,183218
3,462,115,93058
3,462,115,122135
2,462,302,122533
2,462,306,185441
2,462,318,124407
2,462,318,125946
2,462,411,191112
2,462,412,184006
2,462,420,100602
2,462,420,203210
2,462,423,181653
2,462,424,183905
2,462,425,155349
2,462,425,192519
2,462,502,182139
2,462,503,184526
2,462,504,163915
2,462,505,181419
2,462,508,180313
2,462,511,190108
2,462,514,182058
2,462,515,75045
2,462,525,131234
2,462,525,190408
2,462,530,160247
2,462,530,174826
2,462,601,160401
2,462,602,155345
2,462,602,162433
2,462,606,154749
2,462,606,181658
2,462,613,174502
2,462,617,174924
2,462,618,90332
2,462,618,120208
2,462,619,84702
2,462,619,151422
1,462,901,151554
3,462,902,192319
1,462,914,204348
1,462,915,173623
1,462,917,102044
1,462,1021,162227
3,462,1023,184837
3,462,1026,175543
3,462,1101,184831
3,462,1102,114659
3,462,1102,173018
3,462,1103,115031
3,462,1109,175048
3,462,1110,145424
3,462,1113,124229
3,462,1113,131454
3,462,1114,131110
3,462,1114,182542
1,462,1118,125206
3,462,1123,93250
3,462,1123,124724
3,462,1124,121820
3,462,1124,184229
3,462,1125,164524
3,462,1125,182106
3,462,1126,143208
3,462,1126,185322
3,462,1130,101343
3,462,1130,124723
1,462,1209,170243
1,462,1209,171652
1,462,1213,83826
3,462,1227,85955
3,462,1227,145428
3,462,1227,175535
3,462,1228,123635
3,462,1229,92631
3,462,1229,123720
3,462,1229,182627
1,462,1229,190853
3,462,1230,90900
3,462,1230,154638
3,462,1230,181145
3,462,1231,91323
3,462,1231,162618
3,462,1231,181000
1,463,114,122521
2,463,227,191707
2,463,506,191838
1,463,901,174151
1,463,901,174402
1,463,901,174428
1,463,902,115519
1,463,909,195058
1,463,916,135659
1,463,920,152236
1,463,926,82454
3,463,929,132647
3,463,1015,122651
3,463,1020,192330
1,463,1024,190909
3,463,1116,203353
1,463,1217,191051
1,463,1220,193631
2,464,302,90324
2,464,626,92116
1,464,901,163534
1,464,902,92832
1,464,925,162203
1,464,928,161509
1,464,1009,164836
1,464,1010,102137
1,464,1011,145507
1,464,1012,161633
1,464,1013,101021
1,464,1013,101046
1,464,1013,184606
1,464,1014,135026
1,464,1017,82309
1,464,1019,161918
1,464,1023,162039
1,464,1024,82948
1,464,1122,94957
3,465,102,80721
3,465,102,144447
3,465,103,80522
3,465,103,183208
3,465,106,81212
3,465,106,164925
3,465,107,80043
3,465,107,184532
3,465,108,141551
3,465,108,183442
3,465,108,195854
3,465,109,80908
1,465,109,143606
3,465,109,190016
3,465,110,81346
3,465,110,144510
3,465,110,191545
3,465,111,82316
3,465,111,161936
3,465,111,174245
3,465,112,80527
3,465,112,130002
3,465,112,183619
3,465,113,81246
3,465,113,82829
3,465,113,84932
3,465,113,162357
3,465,113,185211
3,465,114,164323
3,465,115,80730
3,465,115,142740
3,465,115,191819
1,465,117,164818
2,465,224,110325
2,465,228,84646
2,465,302,190349
2,465,302,203105
2,465,304,144814
2,465,309,133459
2,465,319,141022
2,465,319,165220
2,465,321,164545
2,465,323,115908
2,465,328,152052
2,465,328,191325
2,465,330,115804
2,465,330,192047
2,465,331,130817
2,465,406,115416
2,465,406,192329
2,465,411,175624
2,465,414,141903
2,465,414,185618
2,465,420,92447
2,465,420,143520
2,465,421,151148
2,465,421,192747
2,465,422,204907
2,465,423,163758
2,465,425,203119
2,465,427,185841
2,465,430,115836
2,465,504,114612
2,465,506,192510
2,465,507,191333
2,465,509,165335
2,465,509,170020
2,465,509,174243
2,465,510,191712
2,465,516,190957
2,465,518,133805
2,465,518,182111
2,465,519,141704
2,465,521,191858
2,465,526,140926
2,465,528,103920
2,465,613,134338
2,465,614,180002
2,465,617,120820
2,465,617,205130
2,465,618,83627
2,465,618,113240
2,465,618,152116
2,465,618,170725
2,465,618,182211
2,465,619,151110
2,465,619,182044
2,465,620,84440
2,465,620,92725
2,465,620,151012
2,465,620,184420
2,465,621,85010
2,465,621,144955
2,465,622,90623
2,465,622,143532
2,465,622,185512
2,465,623,92153
2,465,623,140818
2,465,623,182153
2,465,624,141218
2,465,624,180321
2,465,625,83353
2,465,625,161226
2,465,625,182613
2,465,626,71300
2,465,626,81831
2,465,627,84552
2,465,627,134315
2,465,627,205758
2,465,628,83354
2,465,628,143605
2,465,629,172004
2,465,630,83434
2,465,630,92739
2,465,630,130800
2,465,630,181438
2,465,701,114452
2,465,701,151206
2,465,701,190427
2,465,702,81249
2,465,702,144112
2,465,702,183029
2,465,703,114514
2,465,703,142705
2,465,703,184646
2,465,704,82615
2,465,704,122943
2,465,704,191737
2,465,705,144234
2,465,705,191018
2,465,706,84650
2,465,706,142130
2,465,706,181037
2,465,707,84330
2,465,707,135730
2,465,707,184438
2,465,708,132305
2,465,708,175710
2,465,709,181304
2,465,710,84421
2,465,710,120748
2,465,710,184130
1,465,901,101146
1,465,901,142046
1,465,902,110700
3,465,903,191315
3,465,903,194711
3,465,904,192125
3,465,905,184226
3,465,906,83726
3,465,907,183008
3,465,908,112846
3,465,909,192001
3,465,910,153248
3,465,910,175500
3,465,910,191512
3,465,910,214018
3,465,914,171001
3,465,915,82628
3,465,915,180828
3,465,917,183601
1,465,919,112627
3,465,920,184035
3,465,921,123649
1,465,921,151550
1,465,921,200312
3,465,921,201513
3,465,922,84809
3,465,922,192907
1,465,927,205723
3,465,927,210137
3,465,1006,131417
3,465,1008,194654
3,465,1008,220040
1,465,1012,170209
1,465,1012,171522
1,465,1012,171540
1,465,1012,200723
1,465,1014,83022
3,465,1018,101441
3,465,1019,125252
3,465,1019,214604
3,465,1020,144156
3,465,1020,182941
3,465,1023,195412
1,465,1024,83021
1,465,1027,83943
3,465,1101,85028
3,465,1102,120642
3,465,1102,190032
3,465,1103,123835
1,465,1103,133336
1,465,1104,123638
3,465,1111,164424
3,465,1114,154858
1,465,1118,121520
1,465,1118,180215
1,465,1120,163614
1,465,1121,104102
3,465,1122,131755
1,465,1125,125114
1,465,1125,175515
1,465,1128,191851
1,465,1202,125227
1,465,1202,141647
1,465,1202,172205
3,465,1202,185935
1,465,1203,151335
3,465,1205,173926
3,465,1207,85334
3,465,1207,125515
1,465,1211,181459
1,465,1213,93449
3,465,1214,82701
1,465,1215,171800
3,465,1219,190945
3,465,1219,191720
3,465,1221,133234
3,465,1221,152204
3,465,1223,80259
3,465,1223,144102
3,465,1223,184352
3,465,1225,193451
3,465,1225,193451
3,465,1228,83654
3,465,1230,80052
3,465,1231,81002
3,466,102,85421
1,466,102,100705
1,466,102,121326
3,466,102,131334
3,466,102,181117
1,466,102,181944
1,466,102,215817
3,466,103,93627
3,466,103,145637
3,466,103,204728
3,466,104,83515
3,466,104,115546
3,466,105,125732
3,466,105,191320
3,466,106,82227
1,466,106,84520
3,466,106,183408
3,466,106,202051
3,466,107,83323
3,466,107,153420
3,466,108,161519
3,466,108,213237
3,466,109,82022
3,466,109,115540
3,466,109,182542
3,466,110,82535
1,466,110,91926
3,466,110,115531
1,466,110,121747
3,466,110,180119
3,466,111,83422
3,466,112,84851
3,466,112,131351
3,466,113,185736
3,466,114,84727
3,466,114,174332
3,466,115,84457
2,466,226,125011
2,466,302,142445
2,466,310,94029
2,466,310,122326
2,466,317,93113
2,466,317,124229
2,466,318,152208
2,466,415,183642
2,466,504,93433
2,466,504,121841
2,466,518,203636
2,466,601,150445
2,466,610,195639
2,466,616,114923
2,466,617,181728
2,466,618,192932
2,466,618,214431
2,466,711,191308
2,466,711,191816
3,466,901,105649
1,466,902,150345
3,466,905,200123
3,466,906,84143
3,466,906,142518
3,466,910,165057
3,466,910,191225
3,466,912,153818
3,466,912,182437
3,466,912,182453
1,466,915,202520
1,466,916,135659
3,466,917,191225
1,466,919,82817
3,466,921,94637
3,466,921,135055
3,466,921,150115
3,466,922,92647
1,466,922,100136
3,466,924,194319
3,466,926,132412
3,466,926,191324
3,466,927,125750
3,466,929,82546
1,466,1004,141117
3,466,1006,91938
3,466,1006,122654
1,466,1010,85844
1,466,1017,82743
3,466,1019,130942
1,466,1020,125016
1,466,1020,132620
1,466,1028,101156
3,466,1103,100857
1,466,1103,182103
3,466,1107,135751
1,466,1111,151406
3,466,1130,95229
3,466,1201,85043
3,466,1201,144442
3,466,1206,194626
3,466,1207,165219
3,466,1208,123605
3,466,1218,101217
3,466,1227,90405
3,466,1227,141521
3,466,1228,81031
3,466,1228,122850
3,466,1228,182016
3,466,1229,120914
1,466,1230,82800
3,466,1231,94020
3,467,102,201717
3,467,103,90011
1,467,103,115255
3,467,103,135542
3,467,103,184705
3,467,104,84210
3,467,104,141820
1,467,104,163516
1,467,104,183523
3,467,104,184920
1,467,105,91405
1,467,105,121239
3,467,105,125525
1,467,105,190046
3,467,106,81637
3,467,106,164326
1,467,106,181503
3,467,106,192114
3,467,106,220733
3,467,107,83328
1,467,107,162657
3,467,107,175621
1,467,108,74159
3,467,108,80024
3,467,108,111747
1,467,108,175554
3,467,108,183804
3,467,109,83328
3,467,109,144231
1,467,109,174804
3,467,109,184708
3,467,110,84553
1,467,110,92725
3,467,110,133840
1,467,110,153225
1,467,110,182552
3,467,110,192047
3,467,111,182323
3,467,111,200916
3,467,112,84832
1,467,112,120455
3,467,112,153454
3,467,113,92709
3,467,113,160636
3,467,113,184742
3,467,114,84135
3,467,114,163109
1,467,114,164856
3,467,114,182130
1,467,114,183414
3,467,115,85311
3,467,115,185443
1,467,118,90113
2,467,225,183631
2,467,228,82449
2,467,303,120326
2,467,305,101913
2,467,310,95149
2,467,316,194014
2,467,316,194416
2,467,327,81543
2,467,328,81434
2,467,403,81726
2,467,410,81546
2,467,411,122249
2,467,417,81656
2,467,421,92958
2,467,423,101709
2,467,425,81338
2,467,502,184819
2,467,507,101825
2,467,516,81830
2,467,519,85131
2,467,522,81909
2,467,523,81918
2,467,527,190526
2,467,602,94612
2,467,602,123822
2,467,602,130907
2,467,603,190411
2,467,606,81539
2,467,611,94315
2,467,613,84618
2,467,613,163805
2,467,613,181939
2,467,616,115501
2,467,616,165011
2,467,617,81602
2,467,617,193049
2,467,619,85424
2,467,619,144302
2,467,620,92035
2,467,620,164856
2,467,621,91605
2,467,621,151754
2,467,622,172344
2,467,623,101929
2,467,623,101956
2,467,623,152400
2,467,623,192703
2,467,624,92512
2,467,624,155945
2,467,624,185502
2,467,625,83951
2,467,626,80853
2,467,626,150534
2,467,627,142036
2,467,627,194604
2,467,628,84759
2,467,628,115905
2,467,629,114938
2,467,629,192656
2,467,630,90906
2,467,630,151948
2,467,630,183748
2,467,702,85653
2,467,703,150212
2,467,703,171442
2,467,703,181708
2,467,704,85420
2,467,704,131202
2,467,705,153801
2,467,705,190125
2,467,706,90547
2,467,706,151634
2,467,706,190719
2,467,707,85230
2,467,707,152137
2,467,710,93331
3,467,901,92011
1,467,901,110433
3,467,902,195558
3,467,906,82425
3,467,914,152811
3,467,914,183244
1,467,915,165138
1,467,916,102133
1,467,916,153953
1,467,918,105006
1,467,918,182250
1,467,921,163317
1,467,923,91745
1,467,923,162629
1,467,926,101919
1,467,926,103332
1,467,1010,102448
1,467,1011,181423
1,467,1014,162736
1,467,1016,103738
1,467,1017,105158
1,467,1019,205941
1,467,1021,91234
1,467,1029,103945
3,467,1103,91314
3,467,1104,192853
3,467,1106,190657
1,467,1107,82835
3,467,1107,102504
3,467,1107,191641
1,467,1108,163623
3,467,1108,182859
3,467,1109,174926
1,467,1110,190912
1,467,1114,85416
3,467,1114,102715
3,467,1114,175210
3,467,1114,184525
3,467,1117,134150
1,467,1117,200730
1,467,1128,122910
1,467,1210,104123
1,467,1210,122703
3,467,1210,182415
1,467,1210,184919
1,467,1212,84258
3,467,1214,122710
1,467,1215,173135
1,467,1217,102038
1,467,1219,82957
3,467,1220,94234
1,467,1221,184504
1,467,1222,94247
3,467,1222,111724
1,467,1222,122527
1,467,1222,172046
3,467,1223,130537
3,467,1223,184408
1,467,1224,83649
3,467,1224,93453
1,467,1226,85415
1,467,1227,82853
3,467,1228,115315
1,467,1228,164556
1,467,1228,183624
3,467,1228,191149
3,467,1229,91506
3,467,1229,125127
1,467,1229,132708
1,467,1229,202344
3,467,1229,205128
1,467,1230,91811
3,467,1230,94111
3,467,1230,113816
3,467,1230,143110
1,467,1230,180733
3,467,1230,185951
3,467,1231,91324
1,468,105,160555
3,468,111,145607
3,468,111,151440
1,468,112,83248
3,468,112,152156
2,468,301,131155
2,468,323,184605
2,468,324,143052
2,468,330,120729
2,468,405,130112
2,468,415,194052
2,468,422,81333
2,468,509,170938
2,468,527,81609
2,468,614,133448
1,468,906,114542
1,468,906,180004
3,468,908,200008
1,468,908,212507
1,468,913,120701
1,468,916,153920
