—ß∆⁄,—ß∫≈,µÿµ„,»’∆⁄, ±º‰,Ω∂Ó
2,62, ≥Ã√,314,184911,2.7
2,62,Œƒ”°,527,185431,1.65
2,62,Àﬁ…·,618,190328,0.4
2,62, ≥Ã√,628,190903,6
2,62, ≥Ã√,628,190922,5
2,62,Àﬁ…·,603,190943,0.06
2,62,Àﬁ…·,603,191052,0.02
2,62,≥¨ –,328,191310,4
2,62, ≥Ã√,526,191812,2
2,62,Àﬁ…·,511,200023,0.03
2,62, ≥Ã√,701,201144,2
2,62, ≥Ã√,707,201840,2.9
2,62, ≥Ã√,605,202015,1.8
2,62,≥¨ –,528,202758,4
2,62,≥¨ –,403,203454,9.3
2,62,Àﬁ…·,522,204218,0.02
2,62, ≥Ã√,423,210012,2
2,62,≥¨ –,521,210044,7.9
2,62,≥¨ –,521,210203,4
2,62,Àﬁ…·,603,210421,0.01
2,62,Àﬁ…·,603,210534,0.01
2,62,≥¨ –,619,211251,4
2,62,≥¨ –,314,211945,8
2,62, ≥Ã√,327,212305,3
2,62,≥¨ –,505,212833,7
2,62,Àﬁ…·,511,214452,0.24
2,62,≥¨ –,624,215638,12.3
2,62,Àﬁ…·,626,220129,0.01
2,62, ≥Ã√,331,220226,2.5
2,62,≥¨ –,408,220457,3.5
2,62,Àﬁ…·,501,220918,1.3
2,62,Àﬁ…·,306,220936,2.6
2,62,Àﬁ…·,306,221336,0.16
2,62,Àﬁ…·,608,221406,0.01
2,62,Àﬁ…·,519,221552,1.2
2,62,Àﬁ…·,511,221720,0.04
2,62,Àﬁ…·,608,221754,0.01
2,62,Àﬁ…·,619,221927,0.23
2,62,Àﬁ…·,224,222009,0.01
2,62,≥¨ –,317,222057,6.3
2,62,Àﬁ…·,225,222112,0.01
2,62,Àﬁ…·,226,222513,0.2
2,62,Àﬁ…·,225,222632,0.33
2,62,Àﬁ…·,321,222827,0.01
2,62,Àﬁ…·,607,223250,0.01
2,62,Àﬁ…·,226,224525,1.7
2,62,Àﬁ…·,701,225418,2
2,62,Àﬁ…·,523,230135,0.21
2,62,Àﬁ…·,621,230213,0.08
2,62,Àﬁ…·,225,230421,0.13
2,62,Àﬁ…·,317,231313,0.16
2,62,Àﬁ…·,408,231404,0.15
2,62,Àﬁ…·,514,231841,0.3
2,62,Àﬁ…·,319,231959,0.15
2,62,Àﬁ…·,514,232322,0.1
2,62,Àﬁ…·,514,232406,0.1
2,62,Àﬁ…·,514,232921,1
2,62,Àﬁ…·,705,234512,0.02
2,62,Àﬁ…·,418,234612,0.2
2,62,Àﬁ…·,418,234817,0.7
2,62,Àﬁ…·,614,235244,1.1
2,62,Àﬁ…·,303,235551,0.16
3,62,Àﬁ…·,903,1321,1.5
3,62, ≥Ã√,1015,71403,6.2
3,62, ≥Ã√,1015,71436,5
3,62, ≥Ã√,1021,71615,2.5
3,62, ≥Ã√,1024,71822,1.63
3,62, ≥Ã√,1009,71825,1.83
3,62, ≥Ã√,903,71918,0.8
3,62, ≥Ã√,902,71938,5
3,62, ≥Ã√,903,72117,1.3
3,62, ≥Ã√,1118,72308,4.13
3,62, ≥Ã√,1205,73206,1.3
3,62, ≥Ã√,1205,74439,0.5
3,62,Àﬁ…·,1125,74505,2.7
3,62, ≥Ã√,914,74937,1.83
3,62, ≥Ã√,115,75134,1.6
3,62, ≥Ã√,1013,75259,3.33
3,62, ≥Ã√,115,75414,1.6
3,62,Àﬁ…·,1230,75638,0.15
3,62, ≥Ã√,1019,80000,1.33
3,62,Àﬁ…·,1217,80551,0.03
3,62, ≥Ã√,1105,80839,2.53
3,62, ≥Ã√,1008,80852,2
3,62, ≥Ã√,1029,81018,1.5
3,62, ≥Ã√,905,81026,5.7
3,62, ≥Ã√,1008,81129,0.7
3,62, ≥Ã√,911,81418,5
3,62, ≥Ã√,1029,81449,1.55
3,62, ≥Ã√,912,81454,3.3
3,62, ≥Ã√,1206,81527,0.8
3,62, ≥Ã√,1011,81530,1.83
3,62, ≥Ã√,1103,81612,3
3,62, ≥Ã√,1206,81617,0.2
3,62, ≥Ã√,1012,81640,1
3,62, ≥Ã√,1103,81721,0.8
3,62, ≥Ã√,924,81748,2.5
3,62, ≥Ã√,1206,81838,0.3
3,62, ≥Ã√,1012,81857,2
3,62, ≥Ã√,1126,82042,5.5
3,62, ≥Ã√,1226,82101,5.5
3,62, ≥Ã√,1018,82434,5.5
3,62, ≥Ã√,1031,82440,1.63
3,62, ≥Ã√,1204,82516,1.63
3,62, ≥Ã√,1220,82628,1.83
3,62, ≥Ã√,1220,82632,0.8
3,62,Àﬁ…·,1016,85425,2.8
3,62, ≥Ã√,1008,85550,1.8
3,62,Àﬁ…·,110,90003,0.16
3,62, ≥Ã√,1102,90235,1.83
3,62,Àﬁ…·,110,90422,0.3
3,62,Àﬁ…·,110,90422,3.8
3,62,Àﬁ…·,1115,90443,2.9
3,62,Àﬁ…·,110,90553,0.02
3,62,Àﬁ…·,110,90553,0.01
3,62,Àﬁ…·,115,90704,0.08
3,62, ≥Ã√,908,91011,1.33
3,62, ≥Ã√,1001,92635,4
3,62,Àﬁ…·,104,93239,0.15
3,62, ≥Ã√,110,93708,0.83
3,62,Àﬁ…·,1222,93742,2.6
3,62,Àﬁ…·,103,95422,0.9
3,62, ≥Ã√,904,100152,5.3
3,62, ≥Ã√,1211,100310,2.5
3,62,ΩÃ “,1217,100502,0.01
3,62,ΩÃ “,1223,100806,0.01
3,62, ≥Ã√,912,101053,1.8
3,62,Àﬁ…·,1116,101718,0.14
3,62,Àﬁ…·,103,101903,3.6
3,62,Àﬁ…·,113,102547,0.02
3,62,Œƒ”°,1025,102609,8
3,62,≥¨ –,1025,102646,4.2
3,62,≥¨ –,1022,102830,4
3,62,Àﬁ…·,1219,102906,3.2
3,62,ΩªÕ®,1007,103810,4
3,62, ≥Ã√,1010,103840,1.8
3,62, ≥Ã√,1021,104729,4.2
3,62, ≥Ã√,1112,105501,4.7
3,62,Àﬁ…·,1112,110256,0.02
3,62, ≥Ã√,105,110435,3
3,62, ≥Ã√,1012,110452,4.2
3,62, ≥Ã√,105,110754,3
3,62, ≥Ã√,1014,110908,3.7
3,62, ≥Ã√,1014,111023,1.5
3,62, ≥Ã√,908,111032,3.7
3,62, ≥Ã√,107,111137,4.7
3,62, ≥Ã√,907,111211,5.8
3,62,Àﬁ…·,1026,111219,0.01
3,62, ≥Ã√,901,111341,8.5
3,62, ≥Ã√,101,111436,3.7
3,62, ≥Ã√,901,111537,0.2
3,62, ≥Ã√,1222,111757,4.7
3,62, ≥Ã√,106,112102,5.4
3,62, ≥Ã√,111,112242,4.9
3,62,Àﬁ…·,1219,112354,0.03
3,62, ≥Ã√,913,112418,5.2
3,62, ≥Ã√,1123,112621,5
3,62, ≥Ã√,109,112642,5.9
3,62, ≥Ã√,1123,112843,6.9
3,62,Àﬁ…·,1124,112955,0.04
3,62, ≥Ã√,1216,113049,4.7
3,62,Àﬁ…·,101,113200,0.02
3,62, ≥Ã√,909,113217,5.2
3,62, ≥Ã√,1031,113259,4.5
3,62, ≥Ã√,108,113406,4.2
3,62, ≥Ã√,1216,113749,4.7
3,62, ≥Ã√,1230,113924,4.2
3,62,Àﬁ…·,113,114009,0.03
3,62, ≥Ã√,1228,114426,5.7
3,62, ≥Ã√,1130,114536,5.7
3,62, ≥Ã√,1201,114600,5.7
3,62, ≥Ã√,1130,114651,1.8
3,62, ≥Ã√,1231,114705,10
3,62, ≥Ã√,1010,114715,4.7
3,62,Àﬁ…·,1130,114717,0.02
3,62, ≥Ã√,1201,114733,2.5
3,62, ≥Ã√,112,114734,5.7
3,62,≥¨ –,106,114805,5
3,62, ≥Ã√,918,115035,4.2
3,62, ≥Ã√,922,115040,1.77
3,62, ≥Ã√,1121,115041,4.7
3,62, ≥Ã√,1118,115100,3.7
3,62,Àﬁ…·,1121,115108,0.02
3,62, ≥Ã√,1218,115138,5
3,62,Àﬁ…·,1216,115203,0.16
3,62, ≥Ã√,1204,115218,4.7
3,62,Àﬁ…·,103,115234,1
3,62, ≥Ã√,1120,115306,5.4
3,62, ≥Ã√,924,115323,4.2
3,62, ≥Ã√,1211,115332,1.7
3,62, ≥Ã√,1212,115412,1.7
3,62, ≥Ã√,1212,115512,4
3,62, ≥Ã√,1214,115512,3.7
3,62, ≥Ã√,1009,115546,4.7
3,62, ≥Ã√,910,115649,4.4
3,62, ≥Ã√,1223,115654,4.7
3,62, ≥Ã√,1024,115659,3.7
3,62, ≥Ã√,1211,115731,1.5
3,62, ≥Ã√,911,115732,4.7
3,62, ≥Ã√,917,115751,2.2
3,62, ≥Ã√,1210,115755,4.7
3,62, ≥Ã√,1226,115932,5.4
3,62,ΩªÕ®,1030,120013,1
3,62, ≥Ã√,1106,120051,4.2
3,62, ≥Ã√,1107,120103,5.7
3,62, ≥Ã√,905,120122,4.2
3,62, ≥Ã√,1209,120304,4.2
3,62, ≥Ã√,902,120323,4.2
3,62,Àﬁ…·,1220,120401,0.15
3,62, ≥Ã√,1125,120406,4.7
3,62,Àﬁ…·,1024,120407,0.01
3,62, ≥Ã√,1221,120448,2.5
3,62, ≥Ã√,1221,120510,0.03
3,62, ≥Ã√,1221,120739,4
3,62, ≥Ã√,1221,120754,0.5
3,62,Àﬁ…·,1211,120908,0.02
3,62, ≥Ã√,907,121029,5
3,62,≥¨ –,1122,121040,20.5
3,62, ≥Ã√,907,121135,5.5
3,62, ≥Ã√,1101,121156,4.7
3,62, ≥Ã√,907,121205,6.5
3,62, ≥Ã√,1018,121218,2.5
3,62, ≥Ã√,1018,121223,0.03
3,62,Àﬁ…·,1016,121630,0.01
3,62,Àﬁ…·,1211,121739,0.01
3,62, ≥Ã√,1213,121825,3.7
3,62, ≥Ã√,1206,122120,4.7
3,62,≥¨ –,1226,122205,2
3,62, ≥Ã√,923,122211,5.7
3,62,Àﬁ…·,1119,122216,0.03
3,62,Àﬁ…·,1103,122449,0.03
3,62,Àﬁ…·,1122,122940,0.02
3,62,Àﬁ…·,1117,123129,0.02
3,62,Àﬁ…·,1126,123326,0.15
3,62, ≥Ã√,1017,123813,2.8
3,62,Àﬁ…·,1121,124452,2.7
3,62, ≥Ã√,1017,125132,1.3
3,62,Àﬁ…·,1129,125508,0.03
3,62, ≥Ã√,1013,125636,3.2
3,62,Àﬁ…·,1215,130729,3.1
3,62,Àﬁ…·,903,130744,0.22
3,62, ≥Ã√,1212,132632,4.5
3,62,Àﬁ…·,923,134036,0.01
3,62,ΩªÕ®,1030,134302,1
3,62,Àﬁ…·,1201,135347,0.16
3,62,Œƒ”°,1112,141451,1.2
3,62,≥¨ –,1125,141759,2
3,62,Àﬁ…·,1015,151423,0.01
3,62,Àﬁ…·,1015,151445,0.01
3,62,Àﬁ…·,1015,151446,0.01
3,62,≥¨ –,104,151920,3.7
3,62,Àﬁ…·,1115,153343,0.03
3,62,≥¨ –,1013,153632,6.9
3,62,ΩªÕ®,1007,154133,4
3,62,ΩªÕ®,1007,154400,4
3,62,Œƒ”°,1009,154443,0.45
3,62, ≥Ã√,918,155043,3.5
3,62,ΩªÕ®,1007,155150,4
3,62,Œƒ”°,1013,155244,0.15
3,62,Àﬁ…·,105,160124,0.17
3,62, ≥Ã√,1024,160325,3.2
3,62, ≥Ã√,1127,160539,2.2
3,62,Àﬁ…·,906,160546,0.22
3,62,≥¨ –,1201,160639,11.8
3,62, ≥Ã√,910,161247,2
3,62,≥¨ –,913,162556,4
3,62,ΩªÕ®,1119,163402,1
3,62,≥¨ –,1112,163412,2
3,62, ≥Ã√,1227,163810,1.5
3,62,ΩªÕ®,1123,164344,1
3,62,≥¨ –,1227,164822,2.6
3,62,Àﬁ…·,111,165235,0.01
3,62,≥¨ –,1227,165753,5.8
3,62, ≥Ã√,107,165803,4
3,62, ≥Ã√,107,165910,4.7
3,62,ΩªÕ®,1013,165939,1
3,62, ≥Ã√,913,165957,12.5
3,62, ≥Ã√,917,170009,4.2
3,62, ≥Ã√,913,170050,0.2
3,62, ≥Ã√,913,170057,0.4
3,62, ≥Ã√,1126,170157,4.2
3,62,Àﬁ…·,1229,170257,0.02
3,62, ≥Ã√,1217,170401,2.9
3,62, ≥Ã√,1223,170526,4.7
3,62,Àﬁ…·,111,170538,0.01
3,62,Àﬁ…·,1219,170546,0.02
3,62, ≥Ã√,1223,170742,1.8
3,62, ≥Ã√,1217,170812,4.2
3,62, ≥Ã√,1009,171120,3
3,62, ≥Ã√,1219,171303,4.7
3,62, ≥Ã√,1115,171323,4.7
3,62, ≥Ã√,1229,171350,4.7
3,62, ≥Ã√,1104,171351,3.7
3,62,Àﬁ…·,1209,171500,0.01
3,62,Àﬁ…·,1209,171526,0.13
3,62, ≥Ã√,1104,171612,1.8
3,62, ≥Ã√,1021,171727,5.7
3,62,Àﬁ…·,1104,171748,0.02
3,62, ≥Ã√,902,172011,4.7
3,62, ≥Ã√,1118,172154,3.2
3,62,≥¨ –,1101,172252,7.3
3,62, ≥Ã√,1022,172319,5.4
3,62, ≥Ã√,1022,172341,0.6
3,62,≥¨ –,1220,172529,7.4
3,62, ≥Ã√,1129,172611,4.7
3,62,Œƒ”°,917,172801,15
3,62, ≥Ã√,1210,172944,2.8
3,62, ≥Ã√,1214,173054,2
3,62, ≥Ã√,1018,173156,3.7
3,62, ≥Ã√,1214,173209,4.6
3,62,≥¨ –,917,173325,2
3,62, ≥Ã√,924,173432,5.2
3,62, ≥Ã√,1018,173437,1.8
3,62, ≥Ã√,106,173456,3.7
3,62, ≥Ã√,1007,173542,4.2
3,62, ≥Ã√,924,173717,2.9
3,62,≥¨ –,1011,174111,30
3,62,≥¨ –,1011,174115,1.9
3,62, ≥Ã√,1028,174138,3.7
3,62, ≥Ã√,1112,174416,4.7
3,62,ΩªÕ®,912,175201,1
3,62, ≥Ã√,1015,175211,4.2
3,62, ≥Ã√,1015,175227,5.2
3,62,Àﬁ…·,1213,175307,0.17
3,62, ≥Ã√,1014,175326,5.7
3,62, ≥Ã√,918,175407,3.7
3,62, ≥Ã√,1211,175423,5.2
3,62, ≥Ã√,1023,175424,1.8
3,62,Àﬁ…·,1014,175645,0.01
3,62, ≥Ã√,908,175712,4.2
3,62,Àﬁ…·,1226,180231,0.17
3,62, ≥Ã√,1106,180253,2.1
3,62, ≥Ã√,904,180258,4.2
3,62, ≥Ã√,911,180713,7.2
3,62, ≥Ã√,1114,180736,1.7
3,62, ≥Ã√,905,180755,3.2
3,62,ΩªÕ®,1105,180837,1
3,62, ≥Ã√,1205,180942,3.4
3,62, ≥Ã√,1117,180947,4.7
3,62, ≥Ã√,911,181124,0.2
3,62, ≥Ã√,1120,181244,5.7
3,62, ≥Ã√,1017,181306,4.7
3,62, ≥Ã√,1010,181821,4.2
3,62,Àﬁ…·,930,182252,0.01
3,62, ≥Ã√,1010,183051,4
3,62,Œƒ”°,911,183311,15
3,62,Àﬁ…·,112,184600,0.2
3,62,Àﬁ…·,1023,184626,0.01
3,62, ≥Ã√,1116,185515,4
3,62,≥¨ –,1011,185650,20.1
3,62,≥¨ –,1011,185656,0.3
3,62,Àﬁ…·,1221,190206,0.04
3,62,Àﬁ…·,112,190344,0.2
3,62,Àﬁ…·,106,190607,3.7
3,62, ≥Ã√,1016,191213,1.8
3,62, ≥Ã√,1016,191335,0.8
3,62, ≥Ã√,1016,191357,1.8
3,62,Àﬁ…·,901,191705,0.01
3,62,Àﬁ…·,901,191746,0.01
3,62,Àﬁ…·,901,191747,0.01
3,62, ≥Ã√,917,192508,5.5
3,62,≥¨ –,1103,192847,10.4
3,62,Àﬁ…·,1212,193913,0.01
3,62,Àﬁ…·,1212,193932,0.15
3,62,Àﬁ…·,1130,194540,0.02
3,62,≥¨ –,1230,195257,10.3
3,62,≥¨ –,1230,195305,8.1
3,62,Àﬁ…·,112,195316,3.8
3,62,Àﬁ…·,1226,201224,4.6
3,62, ≥Ã√,1118,201835,4.3
3,62,Àﬁ…·,1229,202308,3.3
3,62, ≥Ã√,1024,202429,3
3,62, ≥Ã√,103,202539,3
3,62,≥¨ –,1112,203330,11.2
3,62,≥¨ –,1110,203646,28.6
3,62,Àﬁ…·,1018,204138,3.1
3,62,≥¨ –,918,210129,15.3
3,62,Àﬁ…·,1008,210212,0.1
3,62,Àﬁ…·,1008,210224,0.1
3,62,Àﬁ…·,1008,210416,0.1
3,62, ≥Ã√,923,210710,1.8
3,62,Àﬁ…·,1205,211933,0.11
3,62, ≥Ã√,1121,212303,1.8
3,62, ≥Ã√,1210,213345,3
3,62,Àﬁ…·,1118,214139,2.9
3,62, ≥Ã√,1223,214451,5.2
3,62,Àﬁ…·,1118,214705,0.16
3,62,Àﬁ…·,1128,214928,2.7
3,62,Àﬁ…·,1210,214947,2.8
3,62,Àﬁ…·,1008,215334,2.4
3,62,≥¨ –,1209,215653,5.9
3,62, ≥Ã√,1030,215756,2.4
3,62, ≥Ã√,1021,215814,2
3,62, ≥Ã√,1216,215925,1.8
3,62,Àﬁ…·,910,220757,0.1
3,62,Àﬁ…·,1017,220832,0.01
3,62,Àﬁ…·,1016,221116,3.7
3,62,≥¨ –,1012,221447,3.8
3,62, ≥Ã√,1013,222134,5.3
3,62,≥¨ –,906,222149,6.4
3,62,Àﬁ…·,1202,222418,2.9
3,62,Àﬁ…·,1102,222903,0.03
3,62,Àﬁ…·,1022,223137,2.9
3,62,Àﬁ…·,910,223306,1.9
3,62,Àﬁ…·,1105,223411,0.14
3,62,Àﬁ…·,908,224621,1.8
3,62,Àﬁ…·,1010,224945,2.6
3,62,Àﬁ…·,1130,230648,0.16
3,62,Àﬁ…·,1205,231426,2.6
3,62,Àﬁ…·,1030,232024,3.3
3,62,Àﬁ…·,1026,232406,2
3,62,Àﬁ…·,1106,232417,0.1
3,62,Àﬁ…·,101,232739,0.14
3,62,Àﬁ…·,1101,233208,0.14
3,62,Àﬁ…·,921,233523,1.3
3,62,Àﬁ…·,914,234719,1
3,62,Àﬁ…·,1110,234932,2.8
3,62,Àﬁ…·,1006,235353,0.01
3,62,Àﬁ…·,1106,235548,3
3,62,Àﬁ…·,1011,235612,0.2
3,62,Àﬁ…·,1011,235851,1.1
1,63, ≥Ã√,1228,70942,2.4
1,63, ≥Ã√,115,71008,1.15
1,63, ≥Ã√,115,71125,0.8
1,63, ≥Ã√,1221,71611,2.4
1,63, ≥Ã√,1231,71935,1.4
1,63, ≥Ã√,107,80625,3.15
1,63, ≥Ã√,104,81521,2.4
1,63, ≥Ã√,114,83841,2
1,63, ≥Ã√,113,85014,1.75
1,63, ≥Ã√,113,85038,0.8
1,63, ≥Ã√,112,90420,2.35
1,63,≥¨ –,1228,101556,7.7
1,63, ≥Ã√,102,102643,4.5
1,63, ≥Ã√,110,104321,5.1
1,63, ≥Ã√,110,104635,3.1
1,63,ΩªÕ®,118,105426,4
1,63, ≥Ã√,109,111830,4.6
1,63, ≥Ã√,115,112043,5.1
1,63, ≥Ã√,103,112132,6.6
1,63, ≥Ã√,115,112138,4.5
1,63, ≥Ã√,113,112239,5.6
1,63, ≥Ã√,111,112616,4.6
1,63, ≥Ã√,1229,112940,5.6
1,63, ≥Ã√,1229,113001,5.6
1,63, ≥Ã√,104,113256,8.6
1,63,≥¨ –,113,113418,4.4
1,63, ≥Ã√,114,113522,4.1
1,63, ≥Ã√,116,113823,3.6
1,63, ≥Ã√,115,113835,1.8
1,63, ≥Ã√,1231,113842,4.6
1,63, ≥Ã√,1231,113848,4.6
1,63, ≥Ã√,1231,113902,4.6
1,63,≥¨ –,111,114258,3
1,63, ≥Ã√,1228,114405,3.6
1,63, ≥Ã√,117,114443,3.6
1,63, ≥Ã√,107,115031,7
1,63, ≥Ã√,106,115036,7.6
1,63, ≥Ã√,105,115214,4.6
1,63, ≥Ã√,1230,115355,5.5
1,63, ≥Ã√,1222,120602,4.6
1,63,Àﬁ…·,102,121119,0.13
1,63,Àﬁ…·,1227,121358,0.07
1,63, ≥Ã√,1222,121733,1.8
1,63, ≥Ã√,1222,121744,2.53
1,63, ≥Ã√,1223,122245,4.6
1,63, ≥Ã√,108,124307,4.6
1,63,Àﬁ…·,111,131544,0.13
1,63,Àﬁ…·,105,132358,0.11
1,63, ≥Ã√,115,134254,4
1,63,Õº Èπ›,1221,141512,3.9
1,63,Àﬁ…·,112,141851,0.13
1,63,Àﬁ…·,107,142148,1.26
1,63, ≥Ã√,1227,142705,4.5
1,63,Àﬁ…·,107,144246,1.26
1,63,Àﬁ…·,107,153004,1.26
1,63,Àﬁ…·,107,155045,0.08
1,63,Àﬁ…·,110,160917,0.08
1,63, ≥Ã√,1221,161941,4.5
1,63, ≥Ã√,1222,162111,4.5
1,63, ≥Ã√,102,163227,6.1
1,63, ≥Ã√,104,164822,8
1,63, ≥Ã√,103,170804,4.6
1,63, ≥Ã√,111,171050,2.6
1,63, ≥Ã√,111,171210,4.4
1,63, ≥Ã√,1220,171327,6.6
1,63,≥¨ –,103,172821,4.4
1,63, ≥Ã√,109,172948,4.6
1,63,≥¨ –,104,173142,10.3
1,63, ≥Ã√,108,173505,4.6
1,63, ≥Ã√,116,173734,4.1
1,63, ≥Ã√,115,173853,4.6
1,63, ≥Ã√,112,175813,3.9
1,63, ≥Ã√,102,175942,8.6
1,63,≥¨ –,110,180544,2.9
1,63, ≥Ã√,117,181004,4.1
1,63, ≥Ã√,1231,181054,5.5
1,63, ≥Ã√,107,181056,4.6
1,63, ≥Ã√,1231,181116,3.8
1,63, ≥Ã√,107,181159,4.6
1,63, ≥Ã√,113,183417,4.5
1,63,≥¨ –,107,183737,5.9
1,63,≥¨ –,113,184332,5.7
1,63, ≥Ã√,1228,185207,5.5
1,63, ≥Ã√,1230,185737,8
1,63,Àﬁ…·,101,191150,0.12
1,63,Àﬁ…·,115,191342,0.09
1,63,Àﬁ…·,112,192233,1
1,63,Àﬁ…·,1230,192241,0.11
1,63,Àﬁ…·,1228,192436,0.08
1,63,Àﬁ…·,114,194103,0.09
1,63,Àﬁ…·,112,195120,1.26
1,63,Àﬁ…·,116,195238,0.12
1,63,Àﬁ…·,112,201421,1.26
1,63,Àﬁ…·,104,202404,0.13
1,63,Àﬁ…·,113,202417,0.1
1,63,Àﬁ…·,107,203811,0.14
1,63, ≥Ã√,1227,205804,5.5
1,63,Àﬁ…·,1231,211527,0.12
1,63,Àﬁ…·,105,212832,0.14
1,63,≥¨ –,1222,212950,15.2
1,63,Àﬁ…·,103,214304,0.12
1,63,Àﬁ…·,117,230651,0.09
1,63,Àﬁ…·,112,232233,0.13
2,63,Àﬁ…·,427,49,0.5
2,63,Àﬁ…·,504,2125,0.7
2,63, ≥Ã√,521,65310,1.6
2,63, ≥Ã√,524,65505,1.6
2,63, ≥Ã√,521,65559,0.8
2,63, ≥Ã√,520,65629,2.4
2,63, ≥Ã√,524,65631,0.8
2,63, ≥Ã√,521,65632,0.2
2,63, ≥Ã√,522,65646,2.2
2,63, ≥Ã√,604,65707,0.5
2,63, ≥Ã√,528,65742,1.8
2,63, ≥Ã√,527,65753,0.3
2,63, ≥Ã√,528,65804,0.8
2,63, ≥Ã√,530,65806,1.8
2,63, ≥Ã√,530,65821,0.8
2,63, ≥Ã√,603,65828,1.4
2,63, ≥Ã√,522,65842,0.2
2,63, ≥Ã√,607,65851,0.35
2,63, ≥Ã√,603,65855,0.8
2,63, ≥Ã√,523,65902,1.35
2,63, ≥Ã√,607,65911,0.8
2,63, ≥Ã√,531,65926,0.8
2,63, ≥Ã√,606,70009,1.6
2,63, ≥Ã√,605,70014,2.4
2,63, ≥Ã√,520,70025,0.2
2,63, ≥Ã√,613,70026,1.8
2,63, ≥Ã√,606,70030,0.8
2,63, ≥Ã√,523,70051,0.2
2,63, ≥Ã√,529,70056,1.4
2,63, ≥Ã√,529,70132,0.8
2,63, ≥Ã√,613,70259,0.8
2,63, ≥Ã√,415,70547,0.5
2,63, ≥Ã√,614,70559,1.8
2,63, ≥Ã√,614,70631,0.8
2,63, ≥Ã√,401,70653,3.6
2,63, ≥Ã√,415,70742,0.8
2,63, ≥Ã√,329,70800,3.13
2,63, ≥Ã√,326,70951,2.33
2,63, ≥Ã√,416,71018,2.4
2,63, ≥Ã√,226,71120,1.95
2,63, ≥Ã√,418,71130,2.2
2,63, ≥Ã√,327,71142,3.63
2,63, ≥Ã√,417,71146,0.5
2,63, ≥Ã√,506,71212,2.4
2,63, ≥Ã√,418,71223,0.2
2,63, ≥Ã√,503,71314,2.2
2,63, ≥Ã√,402,71329,2.4
2,63, ≥Ã√,507,71529,0.3
2,63, ≥Ã√,305,71620,1.6
2,63, ≥Ã√,319,71623,5
2,63, ≥Ã√,515,71631,1.8
2,63, ≥Ã√,227,71638,1.3
2,63, ≥Ã√,306,71642,16.5
2,63, ≥Ã√,304,71714,2.75
2,63, ≥Ã√,419,71820,0.3
2,63, ≥Ã√,508,71910,2.4
2,63, ≥Ã√,617,72024,3
2,63, ≥Ã√,424,72230,2.03
2,63, ≥Ã√,422,72406,1.15
2,63, ≥Ã√,704,72438,2.2
2,63, ≥Ã√,419,72440,0.2
2,63, ≥Ã√,420,73235,0.3
2,63, ≥Ã√,525,73252,0.5
2,63, ≥Ã√,628,73413,2.6
2,63, ≥Ã√,706,74132,0.3
2,63, ≥Ã√,707,74601,0.8
2,63, ≥Ã√,504,74757,1.5
2,63, ≥Ã√,511,74847,1.8
2,63, ≥Ã√,504,74910,0.8
2,63,ΩªÕ®,518,75106,4
2,63, ≥Ã√,705,75542,2.9
2,63,ΩªÕ®,504,75710,4
2,63, ≥Ã√,413,80124,1.2
2,63, ≥Ã√,413,80256,0.8
2,63,ΩÃ “,314,80605,0.01
2,63, ≥Ã√,407,80756,0.5
2,63, ≥Ã√,407,80801,0.5
2,63, ≥Ã√,414,81130,2
2,63, ≥Ã√,407,81229,0.2
2,63, ≥Ã√,609,81315,2
2,63, ≥Ã√,407,81317,0.2
2,63, ≥Ã√,315,81450,2.73
2,63, ≥Ã√,701,81620,2.2
2,63, ≥Ã√,528,81819,3.4
2,63, ≥Ã√,307,81843,4.5
2,63, ≥Ã√,225,81911,0.95
2,63, ≥Ã√,606,81944,3
2,63, ≥Ã√,510,81951,3.6
2,63, ≥Ã√,510,82000,3.5
2,63, ≥Ã√,514,82041,0.5
2,63, ≥Ã√,322,82133,4.5
2,63, ≥Ã√,425,82135,4.5
2,63, ≥Ã√,407,82137,0.2
2,63, ≥Ã√,608,82156,3
2,63, ≥Ã√,502,82205,2.2
2,63, ≥Ã√,225,82217,0.8
2,63, ≥Ã√,516,82233,3
2,63,ΩªÕ®,413,82320,4
2,63, ≥Ã√,513,82514,2
2,63, ≥Ã√,708,82526,2.2
2,63, ≥Ã√,619,82758,8.5
2,63, ≥Ã√,626,83137,2.3
2,63, ≥Ã√,621,83705,2.6
2,63, ≥Ã√,703,84049,2.2
2,63, ≥Ã√,629,85758,0.5
2,63,Àﬁ…·,322,90000,0.07
2,63,Õº Èπ›,513,90536,5
2,63,Õº Èπ›,225,90733,10
2,63,Àﬁ…·,308,94301,1.3
2,63,Õº Èπ›,706,94353,5
2,63,Õº Èπ›,614,95443,5
2,63,ΩªÕ®,309,100519,1
2,63,≥¨ –,311,103418,4.6
2,63,≥¨ –,408,103515,13.4
2,63,Õº Èπ›,515,104343,10
2,63, ≥Ã√,408,104543,5.5
2,63, ≥Ã√,512,105609,6
2,63, ≥Ã√,512,105754,0.6
2,63, ≥Ã√,224,105930,5.5
2,63,Àﬁ…·,301,110131,0.08
2,63, ≥Ã√,224,110228,0.6
2,63, ≥Ã√,308,110244,2.9
2,63, ≥Ã√,602,110427,5.1
2,63, ≥Ã√,417,110432,3.5
2,63, ≥Ã√,527,110449,4.6
2,63, ≥Ã√,417,110528,4.6
2,63, ≥Ã√,626,110544,5.1
2,63, ≥Ã√,308,110547,4.6
